datetime,overall_sentiment_score,relevance_score,ticker_sentiment_score,affected_topic_relevance_score,distinct_news_count
2023-11-22 21:00:00,0.1761,0.146,0.1252,0.4536,1
2023-11-24 11:00:00,-0.0844,0.0529,0.026,0.4629,1
2023-11-24 12:00:00,0.0583,0.1932,-0.1798,0.5945,1
2023-11-24 14:00:00,0.2175,0.2309,0.1582,0.4618,1
2023-11-24 21:00:00,0.1234,0.0256,0.208,0.3469,1
2023-11-27 10:00:00,0.1061,0.1216,0.0319,0.4838,1
2023-11-27 12:00:00,0.0984,0.3016,0.0769,0.4718,2
2023-11-27 13:00:00,0.1228,0.1041,0.1754,0.3726,3
2023-11-27 16:00:00,0.2685,0.2546,0.1347,0.3196,1
2023-11-27 18:00:00,0.2066,0.1238,0.2374,0.5039,2
2023-11-27 20:00:00,-0.083,0.1525,0.2399,0.6433,1
2023-11-27 21:00:00,0.1941,0.1588,-0.0268,0.3094,1
2023-11-28 09:00:00,0.2167,0.2395,0.2288,0.6208,1
2023-11-28 13:00:00,0.1739,0.1399,0.1692,0.4088,3
2023-11-28 14:00:00,0.1477,0.499,0.1429,0.4178,1
2023-11-28 15:00:00,0.1004,0.0738,0.0457,0.3449,2
2023-11-28 16:00:00,0.2057,0.4515,0.1654,0.2896,1
2023-11-28 17:00:00,0.1354,0.0168,0.0317,0.6229,1
2023-11-28 18:00:00,0.1983,0.2074,0.2988,0.5553,2
2023-11-28 20:00:00,0.1325,0.0534,0.1212,0.5593,2
2023-11-28 21:00:00,0.2128,0.1086,0.0598,0.4884,2
2023-11-28 22:00:00,0.1807,0.217,0.0955,0.4176,2
2023-11-29 01:00:00,-0.0024,0.0477,0.082,0.3694,1
2023-11-29 02:00:00,0.1507,0.0908,0.1195,0.3333,1
2023-11-29 08:00:00,0.2817,0.3463,0.3687,0.4898,1
2023-11-29 09:00:00,0.1842,0.6668,0.3689,0.33,1
2023-11-29 10:00:00,0.3301,0.3001,0.4198,0.447,1
2023-11-29 11:00:00,0.2482,0.0832,0.1418,0.4756,3
2023-11-29 12:00:00,0.1345,0.3988,0.3371,0.3936,1
2023-11-29 13:00:00,0.2141,0.1474,0.1397,0.5457,5
2023-11-29 14:00:00,0.2772,0.2313,0.2454,0.5337,3
2023-11-29 15:00:00,0.2286,0.2909,0.2346,0.6448,5
2023-11-29 16:00:00,0.3054,0.1928,0.1788,0.46,4
2023-11-29 17:00:00,0.1225,0.4894,-0.0806,0.5541,1
2023-11-29 18:00:00,0.1502,0.267,0.0839,0.5432,2
2023-11-29 19:00:00,0.1639,0.2741,0.1615,0.4596,4
2023-11-29 21:00:00,0.0999,0.0826,0.0166,0.5257,2
2023-11-29 22:00:00,0.0894,0.05,-0.073,0.6115,1
2023-12-06 20:00:00,0.2224,0.0736,0.0551,0.4043,5
2023-12-07 19:00:00,0.1035,0.1223,0.1142,0.302,1
2023-12-09 15:00:00,0.3155,0.526,0.3678,0.3379,1
2023-12-13 09:00:00,0.2738,0.0418,0.2117,0.4608,1
2023-12-13 15:00:00,0.2384,0.6148,0.2958,0.3948,1
2023-12-13 17:00:00,0.043,0.0691,0.3002,0.4585,1
2023-12-18 10:00:00,0.3079,0.1001,0.0986,0.4744,1
2023-12-18 15:00:00,0.1871,0.2235,0.2474,0.4735,1
2023-12-19 21:00:00,-0.0461,0.0149,0.035,0.4955,1
2023-12-20 08:00:00,-0.038,0.0274,0.1112,0.4845,2
2023-12-20 13:00:00,0.1539,0.1342,0.1295,0.4527,1
2023-12-20 14:00:00,-0.0459,0.031,-0.0058,0.265,1
2023-12-20 15:00:00,0.178,0.1261,0.2161,0.5391,1
2023-12-21 00:00:00,0.4117,0.0795,0.207,0.3728,1
2023-12-21 15:00:00,0.3395,0.0999,0.12,0.5082,1
2023-12-21 16:00:00,0.1049,0.1215,0.0012,0.4472,1
2023-12-21 20:00:00,0.2387,0.0265,0.071,0.3527,1
2023-12-21 21:00:00,0.0915,0.0127,0.0662,0.507,1
2023-12-22 13:00:00,0.1286,0.1474,0.147,0.4915,2
2023-12-22 19:00:00,0.1767,0.044,0.0,0.5205,1
2023-12-22 21:00:00,0.1998,0.0151,0.2741,0.561,1
2023-12-23 15:00:00,0.0694,0.0279,0.0,0.4477,1
2023-12-23 16:00:00,0.1652,0.4618,0.2951,0.5289,2
2023-12-24 18:00:00,0.0923,0.0616,0.2439,0.6204,1
2023-12-24 23:00:00,0.1509,0.0951,0.2055,0.4369,1
2023-12-26 10:00:00,0.0141,0.0746,0.0928,0.4535,3
2023-12-26 13:00:00,0.1642,0.0783,0.0776,0.4396,2
2023-12-26 20:00:00,0.2901,0.0791,0.1454,0.4253,1
2023-12-27 11:00:00,0.3829,0.0579,0.005,0.4346,1
2023-12-27 12:00:00,0.4177,0.0488,0.2037,0.4854,1
2023-12-27 13:00:00,0.2613,0.1518,0.2087,0.4711,3
2023-12-27 14:00:00,0.1121,0.1682,0.1509,0.4353,3
2023-12-27 15:00:00,0.1559,0.1929,0.075,0.4409,3
2023-12-27 16:00:00,0.2735,0.0873,0.2007,0.4317,1
2023-12-27 17:00:00,0.0703,0.0403,0.0,0.5043,1
2023-12-27 19:00:00,0.2444,0.1453,0.1197,0.4214,2
2023-12-28 08:00:00,0.2552,0.2713,0.4285,0.3392,1
2023-12-28 10:00:00,0.1958,0.2147,0.0982,0.4989,1
2023-12-28 11:00:00,0.0765,0.1126,0.082,0.4954,2
2023-12-28 12:00:00,0.1683,0.2135,0.1318,0.4194,1
2023-12-28 13:00:00,0.253,0.1855,0.1758,0.5456,6
2023-12-28 14:00:00,0.1532,0.111,0.0859,0.5073,3
2023-12-28 15:00:00,0.302,0.0349,0.271,0.4778,1
2023-12-28 16:00:00,0.2958,0.513,0.2868,0.4599,3
2023-12-28 17:00:00,0.0631,0.1206,0.0809,0.1881,1
2023-12-28 19:00:00,0.4854,0.2462,0.4372,0.3295,1
2023-12-28 20:00:00,0.3567,0.1662,0.1082,0.4961,1
2023-12-28 21:00:00,0.2446,0.2291,0.445,0.5989,1
2023-12-28 23:00:00,0.215,0.0482,0.1848,0.435,1
2023-12-29 05:00:00,0.2023,0.2959,-0.1833,0.5615,1
2023-12-29 09:00:00,0.0797,0.3032,0.2561,0.4369,1
2023-12-29 10:00:00,0.3486,0.3818,0.3925,0.3665,1
2023-12-29 11:00:00,0.2205,0.1256,0.1067,0.4936,3
2023-12-29 12:00:00,0.1738,0.1606,0.1522,0.4433,5
2023-12-29 13:00:00,0.1734,0.1863,0.133,0.4435,7
2023-12-29 14:00:00,0.2008,0.1503,0.2048,0.4413,6
2023-12-29 15:00:00,0.1897,0.1854,0.1719,0.4499,6
2023-12-29 16:00:00,0.2297,0.3071,0.1201,0.5844,4
2023-12-29 17:00:00,0.2256,0.2295,0.2044,0.476,4
2023-12-29 18:00:00,0.1487,0.169,0.093,0.5269,2
2023-12-29 21:00:00,0.1978,0.1941,0.145,0.599,4
2023-12-29 22:00:00,0.3027,0.2066,0.1786,0.5443,3
2023-12-29 23:00:00,0.4589,0.7506,0.7563,0.3714,2
2023-12-30 00:00:00,0.2833,0.0374,0.1578,0.3694,1
2023-12-30 05:00:00,0.0843,0.3197,-0.0856,0.3694,1
2023-12-30 08:00:00,-0.0244,0.0586,0.174,0.743,1
2023-12-30 09:00:00,0.3559,0.8351,0.6217,0.5488,1
2023-12-30 10:00:00,-0.0584,0.0437,0.1297,0.3872,1
2023-12-30 11:00:00,0.1848,0.0369,0.0805,0.5986,1
2023-12-30 12:00:00,0.2402,0.0657,0.1764,0.4141,1
2023-12-30 13:00:00,0.1552,0.0184,0.0329,0.4829,2
2023-12-30 14:00:00,0.1856,0.182,0.3203,0.5442,1
2023-12-30 16:00:00,0.2618,0.4461,0.357,0.5183,2
2023-12-30 17:00:00,0.0222,0.0681,0.2403,0.5833,1
2023-12-30 22:00:00,-0.2561,0.1697,-0.1671,0.3333,1
2024-01-02 14:00:00,0.2118,0.0495,0.0756,0.606,1
2024-01-02 15:00:00,0.1375,0.0208,0.1011,0.3857,1
2024-01-04 05:00:00,-0.0343,0.0492,0.1673,0.5023,1
2024-01-06 12:00:00,0.1746,0.0835,0.1121,0.3679,1
2024-01-08 15:00:00,0.2907,0.03,0.1301,0.4251,1
2024-01-12 21:00:00,0.1122,0.034,0.0892,0.6193,1
2024-01-13 10:00:00,0.0734,0.0201,0.0197,0.4255,1
2024-01-13 14:00:00,0.2715,0.6048,0.3909,0.4304,1
2024-01-16 12:00:00,0.0623,0.0492,0.046,0.6783,1
2024-01-16 17:00:00,0.5238,0.0282,0.1555,0.5793,1
2024-01-16 18:00:00,0.0661,0.1377,0.1539,0.3533,1
2024-01-18 11:00:00,0.2962,0.1068,0.1095,0.5019,1
2024-01-18 12:00:00,0.0754,0.2258,-0.1174,0.4425,2
2024-01-18 19:00:00,0.1096,0.1181,0.1023,0.2784,1
2024-01-19 10:00:00,-0.0121,0.1506,0.0,0.264,1
2024-01-19 18:00:00,0.0099,0.0108,0.0816,0.6855,1
2024-01-19 19:00:00,0.1197,0.1278,0.2092,0.4817,1
2024-01-22 13:00:00,0.2929,0.2145,0.2295,0.4829,1
2024-01-22 20:00:00,0.2554,0.0809,0.3611,0.3557,1
2024-01-23 13:00:00,0.2642,0.1753,0.1811,0.4875,3
2024-01-23 22:00:00,0.2622,0.0124,0.0,0.54,1
2024-01-24 09:00:00,0.2747,0.2478,0.1681,0.5002,1
2024-01-24 12:00:00,0.1738,0.0318,0.0561,0.3049,2
2024-01-25 09:00:00,0.254,0.0752,0.0737,0.8413,1
2024-01-25 10:00:00,0.1123,0.5712,0.3198,0.3541,1
2024-01-25 11:00:00,0.2682,0.2948,0.2894,0.543,1
2024-01-25 13:00:00,-0.0236,0.123,0.2756,0.4807,2
2024-01-26 13:00:00,0.0912,0.0943,0.0338,0.3951,2
2024-01-27 07:00:00,-0.1493,0.1767,0.0029,0.6984,2
2024-01-27 08:00:00,0.2123,0.6584,0.2943,0.4242,1
2024-01-27 10:00:00,0.0244,0.041,0.2866,0.4062,1
2024-01-27 12:00:00,-0.0553,0.5582,0.0889,0.609,1
2024-01-27 13:00:00,0.1513,0.0641,0.2586,0.5186,1
2024-01-27 14:00:00,0.1397,0.1985,0.1487,0.4672,1
2024-01-28 08:00:00,0.0985,0.1592,0.1806,0.4026,1
2024-01-28 12:00:00,0.3225,0.1166,0.0681,0.4182,1
2024-01-28 14:00:00,0.2149,0.0886,-0.0063,0.4178,1
2024-01-28 15:00:00,0.1079,0.1398,0.079,0.2478,1
2024-01-28 17:00:00,0.1804,0.2697,0.1573,0.4461,2
2024-01-28 18:00:00,0.0794,0.0382,0.0325,0.3769,1
2024-01-28 21:00:00,0.1861,0.0121,0.0834,0.3763,1
2024-01-29 01:00:00,0.2612,0.2007,0.3535,0.3816,1
2024-01-29 11:00:00,0.3738,0.144,0.2,0.3562,2
2024-01-29 12:00:00,0.1017,0.1544,0.0648,0.6749,3
2024-01-29 13:00:00,0.1483,0.1089,0.0641,0.4505,4
2024-01-29 14:00:00,0.0485,0.1185,0.0734,0.6953,3
2024-01-29 15:00:00,0.1416,0.0988,0.18,0.3971,3
2024-01-29 16:00:00,0.2362,0.1163,0.1716,0.3846,1
2024-01-29 20:00:00,-0.0681,0.0338,0.0,0.5,1
2024-01-29 21:00:00,0.1935,0.1627,0.207,0.4557,4
2024-01-29 22:00:00,0.2961,0.1176,0.0709,0.6118,2
2024-01-30 01:00:00,0.173,0.0778,0.0,0.5,1
2024-01-30 02:00:00,0.2082,0.2497,0.0285,0.3534,1
2024-01-30 07:00:00,-0.0987,0.154,-0.0601,0.4595,1
2024-01-30 08:00:00,0.1227,0.2024,0.157,0.2312,1
2024-01-30 09:00:00,0.2506,0.1103,0.1101,0.3388,3
2024-01-30 10:00:00,0.2486,0.2574,0.2162,0.5969,3
2024-01-30 11:00:00,0.2268,0.1266,0.1192,0.3765,4
2024-01-30 12:00:00,0.2782,0.1623,0.1316,0.4659,4
2024-01-30 13:00:00,0.062,0.1399,0.0688,0.4433,3
2024-01-30 14:00:00,0.253,0.112,0.107,0.4143,4
2024-01-30 15:00:00,0.1666,0.0696,0.1102,0.459,2
2024-01-30 16:00:00,0.1936,0.1242,0.1267,0.4781,2
2024-01-30 17:00:00,0.1897,0.2352,0.1063,0.5301,6
2024-01-30 18:00:00,0.1304,0.0864,-0.0194,0.5565,4
2024-01-30 19:00:00,0.2765,0.3084,0.3037,0.5477,2
2024-01-30 20:00:00,0.2311,0.092,0.0467,0.6123,3
2024-01-30 21:00:00,0.1143,0.1067,0.2729,0.6152,2
2024-01-30 22:00:00,-0.0087,0.2829,-0.032,0.4639,2
2024-02-02 21:00:00,0.1506,0.1024,-0.0339,0.5683,1
2024-02-03 15:00:00,0.1207,0.0126,0.0758,0.4803,1
2024-02-05 17:00:00,0.0529,0.1897,0.0548,0.568,1
2024-02-06 01:00:00,0.2876,0.2429,0.4782,0.3173,1
2024-02-06 09:00:00,0.187,0.2979,0.1286,0.4943,1
2024-02-08 11:00:00,0.1178,0.0398,0.2824,0.412,3
2024-02-09 20:00:00,0.27,0.1054,0.096,0.4855,1
2024-02-11 18:00:00,0.1238,0.0428,0.1425,0.3725,1
2024-02-12 19:00:00,0.107,0.0891,0.0734,0.2718,1
2024-02-13 11:00:00,0.3758,0.0219,0.0726,0.5371,1
2024-02-13 13:00:00,0.2027,0.2034,0.2126,0.3902,1
2024-02-13 14:00:00,-0.0936,0.0454,0.1063,0.4275,1
2024-02-14 11:00:00,0.1854,0.1547,0.0681,0.442,3
2024-02-14 20:00:00,0.4303,0.0815,0.2557,0.6317,1
2024-02-15 12:00:00,0.0411,0.0364,0.0839,0.4724,1
2024-02-15 14:00:00,-0.0339,0.0926,-0.0032,0.6457,1
2024-02-15 21:00:00,0.1824,0.0488,0.0348,0.3659,1
2024-02-16 18:00:00,0.3003,0.3079,0.255,0.7194,1
2024-02-16 21:00:00,0.2063,0.2504,0.2369,0.4708,1
2024-02-17 12:00:00,0.1318,0.5651,0.1953,0.6175,1
2024-02-18 18:00:00,0.173,0.0856,0.1953,0.3722,1
2024-02-19 10:00:00,0.1812,0.0659,0.2086,0.5044,1
2024-02-20 11:00:00,0.0048,0.1487,0.0222,0.5315,1
2024-02-20 12:00:00,0.1538,0.0414,0.154,0.4583,2
2024-02-21 02:00:00,-0.0964,0.0695,-0.2962,0.6493,1
2024-02-21 03:00:00,-0.0048,0.0745,-0.112,0.6296,1
2024-02-21 04:00:00,0.0914,0.0711,0.0343,0.488,1
2024-02-21 10:00:00,0.0091,0.1439,-0.0065,0.6332,2
2024-02-21 12:00:00,0.098,0.0413,0.0304,0.5385,1
2024-02-21 14:00:00,0.2357,0.5108,0.2919,0.5214,1
2024-02-21 15:00:00,0.1133,0.564,0.172,0.5029,3
2024-02-22 01:00:00,0.215,0.1639,0.1269,0.5791,1
2024-02-22 03:00:00,0.1087,0.1193,0.0455,0.6809,2
2024-02-22 04:00:00,0.0771,0.1281,0.1207,0.6151,1
2024-02-22 09:00:00,0.239,0.2032,0.1992,0.432,1
2024-02-22 13:00:00,0.2113,0.2668,0.3011,0.7658,1
2024-02-22 14:00:00,0.1746,0.4268,0.5242,0.4909,1
2024-02-22 16:00:00,0.1975,0.1051,0.2572,0.6353,1
2024-02-22 22:00:00,0.1475,0.1302,0.075,0.4295,1
2024-02-23 01:00:00,0.3573,0.0643,0.1276,0.614,1
2024-02-23 03:00:00,0.1564,0.0683,0.1033,0.7628,1
2024-02-23 04:00:00,0.0728,0.1097,0.1685,0.5316,1
2024-02-23 05:00:00,0.3661,0.6781,0.7691,0.3672,1
2024-02-23 06:00:00,0.2228,0.395,0.5621,0.2806,1
2024-02-23 10:00:00,0.1288,0.4436,0.1587,0.5681,1
2024-02-23 11:00:00,-0.0434,0.0383,0.0129,0.5197,1
2024-02-23 12:00:00,0.0266,0.2639,0.3491,0.5484,1
2024-02-23 14:00:00,0.2557,0.1642,0.2418,0.4702,2
2024-02-23 16:00:00,0.4804,0.1443,0.3584,0.4295,1
2024-02-23 17:00:00,-0.0245,0.0917,0.2807,0.3862,1
2024-02-23 18:00:00,0.1691,0.0955,0.0245,0.3862,1
2024-02-23 19:00:00,0.1518,0.1201,0.0985,0.6334,1
2024-02-23 21:00:00,0.1083,0.107,0.3037,0.557,1
2024-02-24 01:00:00,0.0912,0.0967,0.0193,0.3679,3
2024-02-24 15:00:00,0.293,0.0912,0.1807,0.3062,1
2024-02-24 19:00:00,-0.0147,0.0454,0.1286,0.4343,1
2024-02-25 12:00:00,0.1245,0.1233,0.1188,0.4996,1
2024-02-25 14:00:00,0.084,0.0702,0.1073,0.285,1
2024-02-25 15:00:00,0.0552,0.1155,0.2917,0.4861,1
2024-02-25 23:00:00,0.1715,0.0565,-0.0909,0.6539,1
2024-02-26 07:00:00,0.0479,0.067,0.0792,0.5018,1
2024-02-26 09:00:00,0.034,0.2067,0.0406,0.4273,1
2024-02-26 10:00:00,0.119,0.0849,0.3826,0.3295,1
2024-02-26 11:00:00,0.1859,0.0214,-0.0515,0.4019,2
2024-02-26 13:00:00,0.1125,0.1059,0.1244,0.3339,2
2024-02-26 14:00:00,0.2546,0.2404,0.179,0.5238,7
2024-02-26 15:00:00,0.1774,0.1781,0.1201,0.518,6
2024-02-26 16:00:00,0.1818,0.1141,0.2051,0.4317,1
2024-02-26 18:00:00,0.0227,0.1308,0.1404,0.7141,2
2024-02-26 19:00:00,0.0888,0.2818,0.0292,0.5309,2
2024-02-26 20:00:00,0.2622,0.1981,0.2402,0.4189,3
2024-02-26 21:00:00,0.2005,0.1238,0.0,0.3694,2
2024-02-26 23:00:00,0.3374,0.6476,0.5087,0.6066,1
2024-02-27 00:00:00,-0.0122,0.0752,-0.0178,0.2254,1
2024-02-27 03:00:00,0.2372,0.1292,0.1559,0.4792,2
2024-02-27 04:00:00,0.2179,0.0497,0.0903,0.6813,1
2024-02-27 07:00:00,0.039,0.0742,-0.0529,0.3552,1
2024-02-27 08:00:00,0.2084,0.1966,0.0,0.4269,1
2024-02-27 11:00:00,0.0797,0.1724,0.0821,0.4471,2
2024-02-27 12:00:00,0.1428,0.0833,0.0848,0.3923,4
2024-02-27 13:00:00,0.1891,0.125,0.2178,0.4852,4
2024-02-27 14:00:00,0.0198,0.1112,0.1062,0.4047,5
2024-02-27 15:00:00,0.1416,0.1867,0.1604,0.5411,4
2024-02-27 16:00:00,0.3113,0.5455,0.4177,0.3293,1
2024-02-27 17:00:00,0.1512,0.1731,-0.1439,0.4349,2
2024-02-27 19:00:00,0.2003,0.017,0.0347,0.473,1
2024-02-27 20:00:00,-0.1016,0.2453,0.0,0.4201,1
2024-02-28 01:00:00,0.2515,0.1163,0.1235,0.3432,1
2024-02-28 03:00:00,0.1153,0.7394,0.2182,0.5044,1
2024-02-28 04:00:00,0.0341,0.2844,0.1274,0.5788,1
2024-02-28 05:00:00,0.2653,0.1207,0.2143,0.264,1
2024-02-28 08:00:00,0.1267,0.1752,0.073,0.3688,1
2024-02-28 09:00:00,0.1861,0.1036,0.1864,0.3724,1
2024-02-28 10:00:00,0.1771,0.2887,0.202,0.4872,4
2024-02-28 11:00:00,0.2456,0.1303,0.1118,0.4446,8
2024-02-28 12:00:00,0.168,0.159,0.073,0.446,7
2024-02-28 13:00:00,0.2004,0.1694,0.1153,0.4557,5
2024-02-28 14:00:00,0.1328,0.1354,0.096,0.5208,11
2024-02-28 15:00:00,0.1467,0.31,0.0923,0.5093,5
2024-02-28 16:00:00,0.0533,0.1345,0.0416,0.4422,2
2024-02-28 17:00:00,0.236,0.2904,0.224,0.5962,3
2024-02-28 18:00:00,0.1724,0.2597,-0.047,0.5286,3
2024-02-28 19:00:00,0.2613,0.156,0.2229,0.4845,4
2024-02-28 20:00:00,0.1009,0.3773,0.2622,0.6692,4
2024-02-28 21:00:00,0.0962,0.1719,0.0436,0.415,4
2024-02-28 22:00:00,0.1219,0.0472,0.0728,0.6255,1
2024-02-28 23:00:00,0.2421,0.1785,0.0522,0.6527,1
2024-03-01 13:00:00,0.0487,0.0478,0.0999,0.7524,1
2024-03-02 12:00:00,0.1291,0.0056,0.1089,0.6047,1
2024-03-04 12:00:00,0.1538,0.1188,0.213,0.4988,2
2024-03-05 11:00:00,0.0219,0.2611,0.0357,0.4576,1
2024-03-06 11:00:00,0.1464,0.0272,-0.0096,0.4379,2
2024-03-06 12:00:00,0.2916,0.0414,0.2351,0.6285,1
2024-03-06 22:00:00,0.1032,0.0905,0.1487,0.5062,1
2024-03-07 13:00:00,0.2448,0.0365,-0.0998,0.346,1
2024-03-08 15:00:00,0.1806,0.1509,0.1248,0.5708,1
2024-03-08 16:00:00,0.1806,0.1509,0.1248,0.5708,1
2024-03-08 19:00:00,0.1552,0.0511,-0.1004,0.439,1
2024-03-09 10:00:00,0.0673,0.0395,0.1145,0.3523,1
2024-03-10 09:00:00,0.2257,0.0518,0.1996,0.3072,1
2024-03-11 13:00:00,0.2498,0.0554,0.1389,0.3806,1
2024-03-11 14:00:00,0.1825,0.2241,0.1081,0.5728,1
2024-03-11 18:00:00,0.0481,0.5079,-0.0879,0.6725,1
2024-03-13 00:00:00,0.0902,0.1709,0.2749,0.4718,1
2024-03-13 09:00:00,0.0866,0.6025,0.1591,0.3544,1
2024-03-13 10:00:00,0.1259,0.2491,0.291,0.4197,1
2024-03-13 11:00:00,0.1319,0.226,0.3352,0.3543,1
2024-03-13 12:00:00,0.29,0.1729,0.1614,0.4655,1
2024-03-15 10:00:00,0.0288,0.1606,-0.0536,0.4898,1
2024-03-19 11:00:00,0.0954,0.2593,0.2654,0.4069,1
2024-03-19 15:00:00,0.0818,0.0178,0.0284,0.435,1
2024-03-20 04:00:00,0.2239,0.0659,0.0253,0.5058,1
2024-03-20 10:00:00,0.2166,0.0479,0.0181,0.5126,2
2024-03-20 11:00:00,0.151,0.1175,0.2144,0.2957,1
2024-03-22 11:00:00,0.1054,0.0638,0.0211,0.6554,1
2024-03-23 08:00:00,-0.0593,0.0766,0.0961,0.4973,1
2024-03-23 12:00:00,0.2415,0.0471,0.1698,0.4369,1
2024-03-26 07:00:00,0.1936,0.1705,0.0919,0.6214,1
2024-03-26 08:00:00,0.2904,0.2649,0.2549,0.4838,1
2024-03-26 10:00:00,0.2173,0.1547,0.1732,0.3512,3
2024-03-26 12:00:00,0.1239,0.0787,0.1394,0.5762,1
2024-03-26 14:00:00,0.1354,0.1238,0.1592,0.4634,1
2024-03-26 20:00:00,0.1424,0.0895,0.0776,0.723,1
2024-03-26 21:00:00,0.1175,0.0523,-0.1466,0.3862,1
2024-03-26 22:00:00,0.1566,0.0841,-0.1508,0.3546,1
2024-03-27 00:00:00,0.0407,0.0742,-0.1485,0.3167,1
2024-03-27 05:00:00,0.0747,0.0483,0.4648,0.3684,1
2024-03-27 09:00:00,0.2244,0.2239,0.0906,0.4845,2
2024-03-27 10:00:00,0.072,0.0136,0.059,0.5621,1
2024-03-27 11:00:00,0.048,0.0575,0.0178,0.4984,3
2024-03-27 12:00:00,0.2533,0.2291,0.1028,0.608,2
2024-03-27 13:00:00,-0.152,0.0503,-0.1462,0.3862,1
2024-03-27 14:00:00,0.1894,0.1116,0.116,0.5396,1
2024-03-27 15:00:00,0.0707,0.2373,-0.1081,0.3386,2
2024-03-27 16:00:00,0.1043,0.0725,0.1065,0.4622,1
2024-03-28 00:00:00,0.0894,0.0689,0.0287,0.6892,1
2024-03-28 01:00:00,0.3128,0.1853,0.3917,0.3432,1
2024-03-28 06:00:00,0.0553,0.0344,0.1203,0.3598,1
2024-03-28 07:00:00,0.085,0.2331,0.0857,0.3119,1
2024-03-28 11:00:00,0.0025,0.0341,0.0838,0.4735,1
2024-03-28 12:00:00,0.1156,0.0908,0.098,0.3879,4
2024-03-28 13:00:00,0.2011,0.0741,0.0428,0.616,3
2024-03-28 14:00:00,0.0679,0.132,0.088,0.3561,5
2024-03-28 15:00:00,0.2729,0.185,0.1324,0.427,8
2024-03-28 16:00:00,0.2952,0.5173,0.294,0.5165,2
2024-03-28 17:00:00,0.2633,0.0472,0.1267,0.4325,3
2024-03-28 18:00:00,0.0048,0.0949,0.1874,0.4977,1
2024-03-28 20:00:00,0.2369,0.4085,0.2599,0.4779,5
2024-03-28 22:00:00,0.2044,0.2942,0.1779,0.5121,2
2024-03-29 05:00:00,0.1885,0.3433,0.1472,0.3797,1
2024-03-29 06:00:00,0.1812,0.1275,0.1389,0.3755,1
2024-03-29 08:00:00,0.294,0.306,0.2641,0.4249,3
2024-03-29 09:00:00,0.1735,0.2287,0.1152,0.529,2
2024-03-29 10:00:00,0.2125,0.0833,0.1735,0.4777,5
2024-03-29 11:00:00,0.0857,0.19,0.0339,0.5992,1
2024-03-29 12:00:00,0.3211,0.199,0.1605,0.6695,1
2024-03-29 14:00:00,0.1899,0.0343,0.1173,0.3846,1
2024-03-29 15:00:00,0.1805,0.3695,0.2135,0.5985,2
2024-03-29 18:00:00,0.2393,0.152,0.1691,0.3862,1
2024-03-29 19:00:00,0.1469,0.0811,0.0618,0.5508,4
2024-03-30 00:00:00,0.1035,0.0646,-0.1808,0.5,1
2024-03-30 05:00:00,-0.0903,0.0655,0.037,0.431,1
2024-03-30 07:00:00,0.1998,0.0514,0.0832,0.4948,3
2024-03-30 08:00:00,0.2469,0.0561,0.008,0.3559,1
2024-03-30 09:00:00,0.2846,0.1903,0.281,0.5413,2
2024-03-30 10:00:00,0.2909,0.1684,0.2676,0.4211,3
2024-03-30 12:00:00,0.0939,0.1133,0.097,0.3922,2
2024-03-30 13:00:00,0.154,0.2972,0.1017,0.5167,3
2024-03-30 14:00:00,0.1733,0.0624,0.1714,0.344,1
2024-03-30 15:00:00,0.1428,0.1426,0.2249,0.516,1
2024-03-30 16:00:00,0.3641,0.6224,0.5568,0.5792,1
2024-03-30 21:00:00,0.2845,0.059,0.0201,0.3415,1
2024-04-03 11:00:00,0.0145,0.1105,-0.1871,0.3229,1
2024-04-03 16:00:00,0.1319,0.0178,0.0485,0.4317,1
2024-04-04 09:00:00,0.1571,0.0327,-0.0039,0.4798,1
2024-04-04 11:00:00,0.1503,0.0428,0.0,0.5656,1
2024-04-04 17:00:00,0.258,0.055,0.0752,0.8934,1
2024-04-05 12:00:00,0.0121,0.0227,0.1545,0.4443,1
2024-04-05 14:00:00,0.1045,0.072,0.0466,0.4454,1
2024-04-08 09:00:00,0.1663,0.2015,0.1429,0.3207,2
2024-04-08 11:00:00,0.1502,0.0744,0.167,0.4019,2
2024-04-08 12:00:00,0.2037,0.1465,0.2759,0.5573,1
2024-04-08 17:00:00,0.2499,0.1038,0.0,0.5425,1
2024-04-09 07:00:00,0.2232,0.0579,0.1835,0.5313,1
2024-04-11 14:00:00,0.0168,0.0492,0.0686,0.3425,1
2024-04-11 18:00:00,-0.0552,0.051,-0.1484,0.4549,1
2024-04-12 18:00:00,0.0317,0.0457,0.1768,0.6378,1
2024-04-13 03:00:00,0.325,0.1772,0.1098,0.6839,1
2024-04-13 11:00:00,0.2068,0.0595,0.1185,0.5127,1
2024-04-14 10:00:00,0.2398,0.1986,0.1706,0.5787,1
2024-04-16 04:00:00,-0.052,0.017,0.1404,0.5513,1
2024-04-18 09:00:00,0.0847,0.1141,-0.0093,0.3668,1
2024-04-18 15:00:00,0.1884,0.0416,0.1053,0.4529,1
2024-04-18 17:00:00,0.1074,0.1288,0.0,0.6661,1
2024-04-18 18:00:00,0.0294,0.3378,0.2535,0.3313,1
2024-04-19 05:00:00,0.0316,0.174,0.0,0.361,1
2024-04-19 12:00:00,0.1298,0.1453,0.022,0.4512,1
2024-04-19 15:00:00,0.0648,0.3524,0.092,0.4738,1
2024-04-20 14:00:00,0.102,0.0833,0.0796,0.4454,1
2024-04-21 12:00:00,0.1563,0.5665,0.1904,0.454,1
